PlayerID;Position
97760;Defensive Midfield
97898;Defensive Midfield
97898;Right Midfield
97900;Centre-Back
97902;Right Midfield
98230;Defensive Midfield
99015;Centre-Forward
99558;Left-Back
99651;Second Striker
99655;Attacking Midfield
99655;Centre-Forward
99665;Defensive Midfield
99711;Centre-Forward
99725;Central Midfield
99725;Defensive Midfield
99936;Left Winger
99936;Right Winger
99988;Right Winger
100533;Second Striker
100702;Centre-Forward
100743;Attacking Midfield
100743;Right Midfield
100764;Left Midfield
100932;Centre-Back
100932;Left Midfield
100970;Defensive Midfield
101040;Left Midfield
101040;Right Midfield
101052;Centre-Back
101052;Right Midfield
101071;Central Midfield
101091;Attacking Midfield
101091;Central Midfield
101101;Centre-Back
101113;Right Midfield
101113;Right-Back
101115;Centre-Back
101115;Sweeper
101134;Left Winger
101134;Right Midfield
101266;Central Midfield
101300;Defensive Midfield
101323;Left Winger
101323;Right Midfield
101325;Centre-Back
101380;Sweeper
101390;Left Midfield
101886;Second Striker
101901;Right Midfield
102016;Left Midfield
102018;Centre-Back
102018;Left-Back
102020;Attacking Midfield
102020;Centre-Forward
102022;Left Midfield
102022;Left Winger
102041;Right Winger
102061;Left-Back
102081;Left-Back
102112;Attacking Midfield
102150;Right Winger
102292;Centre-Back
102292;Defensive Midfield
102313;Sweeper
102473;Left Midfield
102473;Right Midfield
102474;Central Midfield
102474;Left Midfield
102475;Central Midfield
102475;Right Midfield
102482;Centre-Back
102482;Left-Back
102505;Right Midfield
102505;Right Winger
102507;Centre-Forward
102507;Left Midfield
102509;Left-Back
102588;Central Midfield
102588;Right-Back
102593;Defensive Midfield
102593;Right Midfield
102786;Left Winger
103214;Right-Back
103316;Defensive Midfield
103560;Central Midfield
103653;Attacking Midfield
103728;Central Midfield
103757;Centre-Back
103757;Defensive Midfield
103762;Central Midfield
103762;Right-Back
103812;Sweeper
104049;Attacking Midfield
104049;Centre-Forward
104884;Centre-Back
104897;Attacking Midfield
104897;Left Midfield
105179;Right Winger
105179;Right-Back
105925;Centre-Back
106220;Centre-Back
106893;Right-Back
106965;Centre-Back
106981;Central Midfield
107144;Centre-Back
107144;Right-Back
107149;Central Midfield
107179;Central Midfield
107179;Right-Back
107196;Centre-Back
107196;Defensive Midfield
107229;Defensive Midfield
107229;Left Winger
107238;Left-Back
107448;Left Midfield
107860;Centre-Back
107868;Right-Back
108135;Centre-Forward
108707;Attacking Midfield
108993;Central Midfield
109415;Left-Back
109415;Sweeper
109492;Central Midfield
109493;Central Midfield
109493;Defensive Midfield
109758;Defensive Midfield
111104;Right Midfield
112640;Attacking Midfield
112640;Centre-Forward
112657;Right Winger
112821;Centre-Forward
112821;Left Winger
113495;Defensive Midfield
114585;Central Midfield
114585;Right-Back
114998;Right Midfield
114998;Right-Back
115056;Attacking Midfield
115056;Central Midfield
115889;Left Midfield
116128;Left Midfield
116133;Attacking Midfield
116137;Sweeper
116138;Attacking Midfield
116138;Left-Back
116744;Central Midfield
116744;Right-Back
116852;Attacking Midfield
116852;Second Striker
116986;Right-Back
117222;Second Striker
117233;Left-Back
117240;Defensive Midfield
117240;Left-Back
117247;Right-Back
117405;Centre-Back
117486;Right-Back
117486;Sweeper
117493;Central Midfield
117496;Right Winger
117601;Central Midfield
117601;Sweeper
117609;Defensive Midfield
117755;Centre-Back
117755;Left Midfield
117765;Second Striker
117777;Centre-Back
118147;Centre-Forward
118147;Left Winger
118252;Centre-Back
118339;Left Winger
118577;Attacking Midfield
119223;Left Winger
119223;Right Winger
119863;Centre-Back
119947;Centre-Back
120314;Left Midfield
120314;Left Winger
120375;Central Midfield
120375;Left Midfield
120380;Second Striker
120381;Right-Back
120381;Sweeper
120385;Centre-Back
120385;Left-Back
120392;Right Winger
120392;Second Striker
120410;Defensive Midfield
120475;Centre-Back
120507;Defensive Midfield
120581;Left Midfield
121066;Second Striker
121092;Left Midfield
121092;Left-Back
121158;Right Winger
121519;Right-Back
122746;Left Winger
123922;Defensive Midfield
123959;Defensive Midfield
125144;Defensive Midfield
126890;Sweeper
127165;Defensive Midfield
127165;Sweeper
127716;Left Winger
128324;Central Midfield
128324;Centre-Back
128825;Right Midfield
128883;Attacking Midfield
128892;Left Midfield
129264;Centre-Back
129264;Defensive Midfield
130237;Left-Back
130289;Defensive Midfield
130289;Right Midfield
130689;Left Midfield
130689;Left Winger
131536;Defensive Midfield
132395;Centre-Back
132395;Left Midfield
132774;Attacking Midfield
132774;Right Midfield
133656;Right Midfield
133804;Defensive Midfield
133804;Left Midfield
133938;Centre-Back
133938;Right Midfield
133980;Central Midfield
134206;Left Midfield
134237;Attacking Midfield
134926;Centre-Back
135091;Right Winger
135093;Attacking Midfield
135093;Left Winger
135096;Centre-Forward
135096;Left Winger
135104;Left Winger
135104;Second Striker
135272;Left Midfield
135744;Attacking Midfield
135744;Second Striker
135782;Centre-Back
135782;Right-Back
135800;Right Midfield
135911;Right-Back
136505;Central Midfield
137401;Attacking Midfield
137401;Left Winger
137402;Defensive Midfield
138582;Centre-Back
138715;Left Midfield
138715;Left-Back
139325;Right Midfield
139325;Right-Back
139737;Centre-Back
140639;Left Winger
142153;Second Striker
142521;Right-Back
142687;Left Winger
142694;Centre-Back
142694;Defensive Midfield
142702;Centre-Forward
142884;Attacking Midfield
142884;Defensive Midfield
142889;Centre-Back
142896;Sweeper
142978;Attacking Midfield
142978;Centre-Forward
144476;Left Midfield
145124;Left Midfield
145267;Defensive Midfield
145524;Left Winger
145524;Second Striker
148020;Centre-Back
148257;Centre-Back
148257;Right-Back
148260;Central Midfield
148260;Left Winger
148378;Centre-Back
148378;Defensive Midfield
148408;Defensive Midfield
148720;Right Midfield
148935;Left Midfield
149236;Centre-Back
149236;Left Midfield
149480;Left Winger
149945;Centre-Back
150131;Right-Back
150471;Attacking Midfield
150471;Left Winger
150475;Defensive Midfield
150541;Right Winger
150633;Centre-Forward
150702;Centre-Forward
150843;Centre-Back
151178;Left Midfield
151476;Left Midfield
151891;Defensive Midfield
151945;Centre-Back
151955;Right Winger
151994;Central Midfield
151994;Right-Back
152300;Central Midfield
152324;Central Midfield
152380;Left-Back
152448;Attacking Midfield
152448;Right Winger
152762;Left Winger
152762;Right Winger
153942;Central Midfield
153999;Left Winger
153999;Right Winger
154243;Right-Back
154592;Left Midfield
154592;Right Midfield
154912;Centre-Back
155310;Attacking Midfield
155310;Second Striker
155753;Defensive Midfield
155753;Sweeper
156160;Attacking Midfield
156160;Centre-Back
156174;Central Midfield
156896;Attacking Midfield
156992;Defensive Midfield
158081;Centre-Back
162532;Central Midfield
162532;Right-Back
162724;Defensive Midfield
163501;Attacking Midfield
163501;Defensive Midfield
164432;Left-Back
165411;Right Midfield
165411;Right Winger
166748;Right Winger
166865;Centre-Back
167243;Central Midfield
167856;Left Winger
167997;Defensive Midfield
168281;Attacking Midfield
168571;Central Midfield
169337;Centre-Back
169384;Centre-Back
170711;Centre-Back
170732;Defensive Midfield
170732;Left Midfield
171364;Right Midfield
171364;Right-Back
171372;Left-Back
171987;Second Striker
172207;Centre-Back
172222;Centre-Back
172222;Right-Back
172231;Central Midfield
172231;Right Winger
172374;Right-Back
172793;Sweeper
173531;Right Midfield
173531;Second Striker
173538;Left Midfield
173538;Left Winger
173662;Left-Back
173685;Right-Back
173713;Attacking Midfield
173713;Left Midfield
174458;Left Midfield
174458;Left-Back
175584;Left Midfield
175871;Central Midfield
175871;Left Midfield
176018;Right-Back
176045;Left-Back
176085;Central Midfield
176086;Right Winger
176091;Left-Back
176096;Centre-Back
176219;Central Midfield
176364;Second Striker
176394;Centre-Forward
176518;Right Winger
176689;Defensive Midfield
176689;Left Midfield
176722;Centre-Back
176722;Right-Back
176748;Right Winger
176931;Right-Back
177144;Right-Back
177218;Right Winger
177223;Defensive Midfield
177253;Central Midfield
177606;Left Midfield
178675;Defensive Midfield
178675;Second Striker
178683;Second Striker
178769;Central Midfield
178780;Centre-Back
178923;Left Winger
178923;Right Midfield
179176;Sweeper
179279;Centre-Back
179292;Sweeper
179913;Centre-Back
180079;Right Winger
180130;Defensive Midfield
180248;Defensive Midfield
180284;Right Winger
180284;Right-Back
180289;Left Midfield
180301;Attacking Midfield
180301;Centre-Forward
180676;Second Striker
180729;Central Midfield
181054;Left-Back
181756;Central Midfield
181881;Attacking Midfield
181881;Left Winger
182011;Defensive Midfield
182809;Sweeper
183552;Right Midfield
184127;Attacking Midfield
184364;Defensive Midfield
185813;Defensive Midfield
186321;Sweeper
187705;Defensive Midfield
187705;Left Midfield
187721;Centre-Forward
187721;Left Winger
187733;Left-Back
188209;Left-Back
188960;Central Midfield
189167;Right-Back
189172;Centre-Back
193793;Central Midfield
193793;Centre-Forward
196457;Defensive Midfield
197172;Left Winger
197252;Right Midfield
200632;Defensive Midfield
203624;Central Midfield
203624;Centre-Back
205280;Left Winger
205280;Left-Back
206446;Centre-Back
206900;Centre-Back
207636;Attacking Midfield
208527;Right-Back
209049;Right Midfield
209530;Centre-Back
209544;Defensive Midfield
209856;Central Midfield
209856;Defensive Midfield
209878;Right Midfield
209878;Right Winger
210273;Centre-Back
210565;Centre-Forward
212756;Attacking Midfield
212756;Right Winger
214135;Central Midfield
214135;Right-Back
214443;Centre-Back
214893;Left Midfield
214917;Attacking Midfield
214917;Left Winger
215286;Central Midfield
215286;Centre-Back
215584;Defensive Midfield
215685;Defensive Midfield
215878;Right-Back
215885;Central Midfield
215885;Defensive Midfield
215894;Left Winger
215894;Second Striker
215963;Centre-Back
216059;Right-Back
216654;Sweeper
216814;Central Midfield
216967;Attacking Midfield
217784;Central Midfield
217802;Attacking Midfield
221258;Left-Back
221258;Right-Back
222219;Centre-Back
222503;Right-Back
222517;Defensive Midfield
222517;Right-Back
222774;Left Winger
222780;Left Winger
222786;Left-Back
222818;Centre-Forward
222908;Defensive Midfield
222992;Left-Back
223009;Centre-Back
223077;Defensive Midfield
223097;Centre-Forward
223097;Left Winger
223114;Central Midfield
223222;Left-Back
223335;Right Winger
223338;Central Midfield
223472;Left Winger
225302;Attacking Midfield
225946;Left-Back
226421;Defensive Midfield
227419;Left Midfield
227452;Right-Back
227746;Defensive Midfield
227746;Right-Back
227862;Left Winger
233742;Defensive Midfield
233831;Attacking Midfield
236054;Left Midfield
236054;Left Winger
237180;Attacking Midfield
237180;Defensive Midfield
237591;Left Midfield
237723;Attacking Midfield
237723;Left Winger
237782;Centre-Back
237782;Right-Back
238741;Defensive Midfield
239558;Centre-Back
239875;Centre-Forward
239875;Second Striker
241984;Left Winger
241984;Right Winger
242406;Centre-Back
243236;Defensive Midfield
243495;Centre-Back
243497;Left-Back
243519;Defensive Midfield
243519;Sweeper
243727;Centre-Forward
243727;Left Midfield
244584;Left-Back
244627;Centre-Back
244627;Left Midfield
244896;Centre-Back
245229;Right Winger
245241;Right Winger
245248;Defensive Midfield
245251;Central Midfield
245257;Second Striker
245288;Attacking Midfield
245319;Central Midfield
247163;Second Striker
247430;Right Winger
247881;Central Midfield
247881;Right Midfield
248813;Centre-Forward
248813;Left Winger
249219;Right Winger
249219;Second Striker
250869;Centre-Back
250869;Right Midfield
250878;Left Winger
250878;Right Winger
250902;Attacking Midfield
250902;Defensive Midfield
251037;Right Winger
251037;Second Striker
251095;Left Midfield
251338;Left Winger
251338;Right Winger
251834;Attacking Midfield
251834;Second Striker
254135;Left-Back
254238;Defensive Midfield
255305;Centre-Back
256257;Left Midfield
256257;Right Winger
258848;Left-Back
262463;Left-Back
263561;Second Striker
265862;Central Midfield
266488;Right-Back
281508;Centre-Forward
281815;Left Midfield
282246;Defensive Midfield
282246;Right-Back
287346;Right-Back
287697;Left Midfield
288963;Centre-Forward
289449;Centre-Forward
289449;Left Winger
289694;Centre-Forward
289694;Second Striker
289701;Sweeper
290741;Attacking Midfield
290741;Defensive Midfield
294108;Centre-Forward
295826;Centre-Back
297947;Centre-Forward
298901;Attacking Midfield
299014;Defensive Midfield
299141;Attacking Midfield
299141;Second Striker
299337;Centre-Back
299710;Left Winger
300075;Right-Back
300262;Attacking Midfield
300262;Second Striker
302132;Centre-Back
303581;Left Winger
304231;Right Winger
306014;Left Midfield
306389;Centre-Back
307169;Centre-Back
307169;Defensive Midfield
310850;Defensive Midfield
310850;Sweeper
310890;Right Midfield
311030;Attacking Midfield
312988;Right-Back
313039;Centre-Back
313039;Centre-Forward
313526;Defensive Midfield
313707;Centre-Back
313721;Centre-Forward
313721;Right Winger
314509;Centre-Forward
314509;Left Winger
318031;Attacking Midfield
319204;Right Midfield
319204;Right-Back
322105;Sweeper
322767;Central Midfield
322882;Centre-Back
322882;Centre-Forward
323636;Sweeper
324033;Central Midfield
324033;Left Winger
324464;Second Striker
338033;Left Winger
338551;Centre-Forward
338551;Left Midfield
338932;Left Winger
347339;Centre-Forward
348172;Defensive Midfield
348172;Right-Back
348183;Defensive Midfield
348183;Right Midfield
348184;Centre-Forward
350377;Central Midfield
350377;Defensive Midfield
353834;Right-Back
353834;Second Striker
356083;Central Midfield
356083;Left-Back
358388;Defensive Midfield
358388;Sweeper
358396;Central Midfield
358925;Right Midfield
358998;Centre-Back
358998;Right Midfield
362028;Left Midfield
362028;Left-Back
367771;Left-Back
376506;Centre-Back
381594;Right-Back
382983;Right Midfield
383092;Left-Back
383092;Right-Back
399839;Left Winger
405709;Defensive Midfield
405709;Left-Back
408934;Attacking Midfield
413192;Central Midfield
413192;Defensive Midfield
415771;Right Midfield
415771;Right Winger
415774;Right-Back
421541;Attacking Midfield
421541;Centre-Back
423501;Left Midfield
429074;Attacking Midfield
429074;Left Midfield
436811;Centre-Forward
455191;Centre-Back
455191;Right Midfield
457038;Left Midfield
457038;Left Winger
466392;Centre-Forward
466619;Centre-Back
475867;Left Winger
480665;Centre-Back
480665;Defensive Midfield
484005;Left-Back
492068;Centre-Forward
492068;Left Winger
493978;Attacking Midfield
496814;Centre-Forward
500568;Right Midfield
500950;Right Midfield
503791;Right-Back
509796;Defensive Midfield
509796;Right Midfield
516137;Centre-Back
522520;Left Winger
547573;Central Midfield
550358;Central Midfield
559255;Attacking Midfield
564925;Second Striker
568470;Centre-Forward
568470;Right Winger
572983;Right-Back
574028;Centre-Back
574028;Defensive Midfield
575936;Right-Back
576680;Left Midfield
576684;Left Midfield
586737;Left Midfield
586737;Left-Back
598396;Central Midfield
609601;Centre-Forward
619285;Second Striker
623583;Second Striker
624524;Centre-Forward
625832;Right Midfield
625842;Second Striker
627121;Right-Back
628817;Left-Back
629028;Left-Back
629950;Left Midfield
641552;Left Winger
646167;Centre-Back
646278;Left Midfield
646514;Centre-Forward
656938;Attacking Midfield
680121;Attacking Midfield
688369;Left Midfield
688369;Left-Back
690282;Centre-Back
697992;Left-Back
700260;Right-Back
701385;Sweeper
710710;Attacking Midfield
711041;Centre-Forward
721525;Right-Back
721737;Left-Back
742981;Central Midfield
742981;Left Midfield
742982;Defensive Midfield
742982;Right Midfield
752044;Central Midfield
